Id;Name;Longitude;Latitude
5165;SAVOURNON;44.4240775993;5.79927741464
13066;NOVES;43.8584523466;4.89952194493
6106;ROQUESTERON;43.8677906196;7.02413611655
13004;ARLES;43.5468692378;4.66215642574
4217;THOARD;44.1473006003;6.12401298333
4140;LESOMERGUES;44.1527454808;5.5893705894
6035;CASTELLAR;43.8220566609;7.49891571145
13003;ALLEINS;43.7074197745;5.15105029207
83123;SANARY-SUR-MER;43.138282853;5.79588814177
6163;TENDE;44.0997669286;7.54053179417
84037;CHATEAUNEUF-DU-PAPE;44.0595884031;4.82728435607
6078;MALAUSSENE;43.9153232562;7.14112063451
83005;ARTIGNOSC-SUR-VERDON;43.6940767712;6.10762159358
4077;ENTREVENNES;43.9378972717;6.03380903148
5168;SIGOYER;44.4802333692;5.96951792615
5143;SAINT-GENIS;44.3808485026;5.79631196854
83104;RIANS;43.6055023788;5.74132523759
83063;LAGARDE-FREINET;43.3234160321;6.46693786821
13089;SAINT-ANDIOL;43.8307575371;4.95027358923
5149;SAINT-LEGER-LES-MELEZES;44.6468761009;6.21171867053
83127;SIGNES;43.2776407451;5.8571396222
13025;CHATEAUNEUF-LE-ROUGE;43.4912659702;5.56821681952
13048;JOUQUES;43.6334137827;5.65675796328
6116;SAINT-AUBAN;43.8309790119;6.74006506104
5158;LESAIX;44.4638478254;5.83381616664
84115;SAINT-PIERRE-DE-VASSOLS;44.0949073027;5.14436401724
5033;CHANOUSSE;44.3646760156;5.66013922855
83030;CAMPS-LA-SOURCE;43.372512011;6.12128418794
5066;LAHAUTE-BEAUME;44.5686788407;5.62845703761
5118;RIBIERS;44.2207910151;5.84342231314
84075;METHAMIS;44.0126367285;5.25299930239
5178;VENTAVON;44.3856656442;5.88845374579
84077;MODENE;44.1057811873;5.12787069214
6051;LACROIX-SUR-ROUDOULE;44.0003096653;6.87019911618
5097;ORPIERRE;44.3146933801;5.70618607588
83046;COTIGNAC;43.5233757149;6.14490029042
5115;REMOLLON;44.4716185236;6.15977657931
83078;MOISSAC-BELLEVUE;43.6471902756;6.16702503297
83137;TOULON;43.1361589728;5.93239634249
4120;MEYRONNES;44.4730642294;6.81114702697
13097;SAINT-MARTIN-DE-CRAU;43.6119214615;4.85701475567
84044;ENTRECHAUX;44.2224730765;5.13332490403
5169;SORBIERS;44.3625387102;5.57325324553
4151;PIERRERUE;43.9623331645;5.83601873141
84082;MORMOIRON;44.0700058452;5.19092701239
83008;BAGNOLS-EN-FORET;43.5330955002;6.70850106064
4198;SAINT-VINCENT-LES-FORTS;44.4374162723;6.3688796074
4164;REVEST-SAINT-MARTIN;44.0198482775;5.82298621297
4183;SAINT-JULIEN-DU-VERDON;43.9097626116;6.54605900451
4090;LEFUGERET;44.0145000822;6.66560747142
84078;MONDRAGON;44.2429843935;4.72457377095
5111;PUY-SANIERES;44.5556949894;6.43667418858
84076;MIRABEAU;43.7048655954;5.64268969136
4245;VOLX;43.8706676132;5.83153973779
83007;AUPS;43.6246326968;6.22132785585
5006;L'ARGENTIERE-LA-BESSEE;44.7821732712;6.47214497323
4200;SALIGNAC;44.1571681055;5.98824785964
83064;GAREOULT;43.3403271328;6.04087625954
13008;AURONS;43.6715125585;5.14903600713
13023;CEYRESTE;43.2238501508;5.63636473345
84114;SAINT-PANTALEON;43.8778804064;5.21653289666
4021;BARRAS;44.1006575617;6.09850212835
84045;FAUCON;44.2524220745;5.14218487887
5141;SAINT-EUSEBE-EN-CHAMPSAUR;44.7224269114;6.03646608621
83098;LEPRADET;43.099405984;6.02844015499
83102;REGUSSE;43.6676978951;6.11814572566
13036;EYRAGUES;43.84304663;4.84289529399
13040;FUVEAU;43.4594948454;5.55305747206
84040;CRESTET;44.2097519132;5.08597487017
83043;COLLOBRIERES;43.2414148175;6.34032184648
13215;MARSEILLE-15E--ARRONDISSEMENT;43.358794754;5.363407897
5016;LABATIE-MONTSALEON;44.4559449966;5.74903304625
5121;ROCHEBRUNE;44.452250356;6.19249346455
4081;ESPARRON-DE-VERDON;43.7438250286;5.98891639232
6018;BIOT;43.6276558141;7.08318612891
83081;MONTAUROUX;43.5990101065;6.78985995347
84133;LATOUR-D'AIGUES;43.7214835187;5.56734664063
83145;VARAGES;43.5957332501;5.94441099712
4145;PEIPIN;44.1413026547;5.9437147381
6087;LESMUJOULS;43.8719847668;6.85912279446
83068;GRIMAUD;43.2820282501;6.53303224114
6085;MOUGINS;43.5961410556;7.00129444919
83079;LAMOLE;43.2159206327;6.47656643864
83118;SAINT-RAPHAEL;43.4574625431;6.84734210398
83070;LELAVANDOU;43.1656102964;6.41231277863
5028;CHABESTAN;44.4775755934;5.78305319582
6144;LATOUR;43.9626877314;7.19994914649
4116;LESMEES;43.9944767361;5.96601755581
6129;SAINT-SAUVEUR-SUR-TINEE;44.1210676615;7.11814485955
83075;LESMAYONS;43.3069101873;6.35996172662
13054;MARIGNANE;43.4172068362;5.21221904548
4152;PIERREVERT;43.8065050599;5.72273821724
84097;RICHERENCHES;44.3558133128;4.90386489809
5051;ETOILE-SAINT-CYRICE;44.3209708871;5.64377761466
5002;AGNIERES-EN-DEVOLUY;44.6826717815;5.86464333694
83080;MONS;43.6989466461;6.70893258048
5181;VILLAR-D'ARENE;44.999721765;6.36428454594
4127;MONTFORT;44.0591709898;5.95286093626
4186;SAINT-LAURENT-DU-VERDON;43.7216172183;6.06859538838
6052;CUEBRIS;43.8892125828;7.00448794285
84049;GIGONDAS;44.1660983331;5.01231871802
13115;VERNEGUES;43.6841394366;5.18825526479
4134;LAMOTTE-DU-CAIRE;44.3408705676;6.03052669324
5096;ORCIERES;44.6840982803;6.34897527824
83009;BANDOL;43.1473544522;5.74789358398
4118;MELVE;44.3563698074;5.9929110209
83112;SAINT-CYR-SUR-MER;43.1720355248;5.70832603708
13005;AUBAGNE;43.2934843764;5.56331273477
6056;ENTRAUNES;44.2146960621;6.76292204018
6014;BENDEJUN;43.8303269547;7.28447130629
84096;RASTEAU;44.2322859605;4.98047268222
83035;LECASTELLET;43.227667489;5.76560108367
13050;LAMBESC;43.6615217681;5.25191446931
6096;PIERLAS;44.0346760802;7.01697586732
84150;VISAN;44.3268006533;4.94430178075
84130;SUZETTE;44.1717196495;5.06194089513
83004;LESARCS;43.4509882105;6.48970221222
13111;VAUVENARGUES;43.559011599;5.61324103718
83014;BAUDINARD-SUR-VERDON;43.7138038426;6.13352757623
6083;MENTON;43.7908233727;7.49365612374
13011;LESBAUX-DE-PROVENCE;43.745808725;4.80218162499
4172;ROUMOULES;43.821041609;6.14864703263
13046;GREASQUE;43.4262029745;5.54685109195
4075;ENTREPIERRES;44.1956537173;6.02224124199
6010;LEBAR-SUR-LOUP;43.6992943088;6.96272779051
4079;L'ESCALE;44.0810058608;6.03455494518
5069;LAGRAND;44.3375164992;5.74194525581
83152;RAYOL-CANADEL-SUR-MER;43.1642973413;6.47477478292
84149;VIOLES;44.1767100202;4.95138229619
83010;BARGEME;43.7301362684;6.5708673229
4053;CHATEAUNEUF-VAL-SAINT-DONAT;44.0954534225;5.93054683108
4031;BRAS-D'ASSE;43.9263257197;6.12649772452
4124;MONTAGNAC-MONTPEZAT;43.766525069;6.09454805934
83049;CUERS;43.2411645502;6.06856350453
6012;BEAUSOLEIL;43.747724383;7.42222154586
13029;CORNILLON-CONFOUX;43.5783400746;5.07659575248
83150;VINON-SUR-VERDON;43.7224277972;5.80747605851
83146;LAVERDIERE;43.6461099213;5.95232275881
4219;THORAME-HAUTE;44.0855014984;6.60128741508
83002;AIGUINES;43.7284369506;6.30439429944
5050;ESPINASSES;44.4931786054;6.23271348149
84046;FLASSAN;44.0985422058;5.26372029474
4128;MONTFURON;43.831580084;5.68859318549
4059;CLUMANC;44.0220942583;6.37764321053
13037;LAFARE-LES-OLIVIERS;43.5544485185;5.20247621443
4204;SENEZ;43.9224978199;6.36903371255
13216;MARSEILLE-16E--ARRONDISSEMENT;43.3649054121;5.31337828595
4061;COLMARS;44.1724272821;6.6615406144
4070;DIGNE-LES-BAINS;44.0908723554;6.23590323452
5159;SALEON;44.3201551058;5.77527169353
6038;CHATEAUNEUF-GRASSE;43.6656345765;6.9791405929
84032;CASENEUVE;43.8888688666;5.47985826048
4244;VOLONNE;44.1239478859;6.03467827528
4110;MALLEMOISSON;44.0420071966;6.11807147192
4101;LARDIERS;44.0850792894;5.72691612181
13082;ROGNES;43.6648781836;5.35218247017
13209;MARSEILLE--9E--ARRONDISSEMENT;43.2340834927;5.45249683067
4028;BEYNES;43.9834965171;6.24025663148
4109;MALLEFOUGASSE-AUGES;44.0759918613;5.89779648569
83073;LELUC;43.3804648949;6.30599950133
4046;LECHAFFAUT-SAINT-JURSON;44.0231804287;6.14073798744
83067;GONFARON;43.3206494882;6.30036862428
6050;COURSEGOULES;43.7915580349;7.03622643471
4143;ORAISON;43.911106033;5.92458011626
5072;LAYE;44.6417417308;6.07103943315
83125;SEILLONS-SOURCE-D'ARGENS;43.5150970565;5.87693570046
13009;LABARBEN;43.6183855123;5.21385052651
4041;LECASTELLET;43.9198884936;5.97900495307
6032;CAP-D'AIL;43.7247392327;7.40161617522
