Id;CodePostal;Commune;Departement;Longitude;Latitude;ID Geofla
6067;6500;GORBIO;ALPES-MARITIMES;43.7860281963; 7.44603824995;14195
83092;83790;PIGNANS;VAR;43.2968837854; 6.25442934778;5681
4227;4110;VACHERES;ALPES-DE-HAUTE-PROVENCE;43.9467491617; 5.63529437;1693
5005;5300;ANTONAVES;HAUTES-ALPES;44.2564306132; 5.8064315265;28566
83142;83840;TRIGANCE;VAR;43.7414008338; 6.43648594376;15703
84020;84480;BONNIEUX;VAUCLUSE;43.8270930656; 5.31457906958;5013
4033;4340;LA BREOLE;ALPES-DE-HAUTE-PROVENCE;44.4434662119; 6.28924750363;5767
83059;83136;FORCALQUEIRET;VAR;43.3366392546; 6.09141410603;18057
6105;6330;ROQUEFORT-LES-PINS;ALPES-MARITIMES;43.6741732535; 7.0530127273;8268
83108;83136;LA ROQUEBRUSSANNE;VAR;43.3371906607; 5.9839377705;3951
13013;13720;BELCODENE;BOUCHES-DU-RHONE;43.4220302139; 5.58376148513;23442
83089;83470;OLLIERES;VAR;43.5101955138; 5.81646293354;33615
6150;6320;LA TURBIE;ALPES-MARITIMES;43.7451419024; 7.39791811712;11949
13053;13370;MALLEMORT;BOUCHES-DU-RHONE;43.7285832667; 5.18297726548;18741
83036;83240;CAVALAIRE-SUR-MER;VAR;43.1819055812; 6.52121721395;9288
84056;84150;JONQUIERES;VAUCLUSE;44.1318029558; 4.91341542999;27506
4181;4270;SAINT-JEANNET;ALPES-DE-HAUTE-PROVENCE;43.9793220173; 6.11801552777;166
83034;83320;CARQUEIRANNE;VAR;43.0971940145; 6.0717379342;716
4234;5130;VENTEROL;ALPES-DE-HAUTE-PROVENCE;44.4423460092; 6.0873850138;5958
5139;5250;SAINT-ETIENNE-EN-DEVOLUY;HAUTES-ALPES;44.6775419763; 5.94047368781;14158
6157;6140;VENCE;ALPES-MARITIMES;43.7384640641; 7.10194436087;17871
13012;13100;BEAURECUEIL;BOUCHES-DU-RHONE;43.5220542383; 5.545935902;29127
4159;4150;REDORTIERS;ALPES-DE-HAUTE-PROVENCE;44.0981211073; 5.61414591507;6598
4104;4300;LIMANS;ALPES-DE-HAUTE-PROVENCE;43.986604993; 5.72366425789;4125
5171;5190;THEUS;HAUTES-ALPES;44.4852106101; 6.19688253047;16187
6131;6910;SALLAGRIFFON;ALPES-MARITIMES;43.8807695445; 6.91373768806;34633
6156;6450;VENANSON;ALPES-MARITIMES;44.0413364561; 7.23918508448;35117
13212;13012;MARSEILLE-12E--ARRONDISSEMENT;BOUCHES-DU-RHONE;43.3077683678; 5.43991567678;36600
6082;6710;MASSOINS;ALPES-MARITIMES;43.9477022711; 7.12430252381;4599
5104;5500;POLIGNY;HAUTES-ALPES;44.6848876675; 6.03431860597;11076
5153;5260;SAINT-MICHEL-DE-CHAILLOL;HAUTES-ALPES;44.6888900905; 6.16982010891;2441
84081;84310;MORIERES-LES-AVIGNON;VAUCLUSE;43.9337788848; 4.90875878315;29013
5148;5500;SAINT-LAURENT-DU-CROS;HAUTES-ALPES;44.6342790978; 6.10886829684;19120
4156;4700;PUIMICHEL;ALPES-DE-HAUTE-PROVENCE;43.9791657071; 6.02538678185;1496
4035;4210;BRUNET;ALPES-DE-HAUTE-PROVENCE;43.8858785364; 6.03257536276;18073
4012;4110;AUBENAS-LES-ALPES;ALPES-DE-HAUTE-PROVENCE;43.9335584163; 5.67694693989;26543
6060;6950;FALICON;ALPES-MARITIMES;43.752536584; 7.26554536957;16264
6003;6750;ANDON;ALPES-MARITIMES;43.7769856778; 6.82318647257;10614
84144;84750;VIENS;VAUCLUSE;43.9031226397; 5.5602158314;908
6143;6710;TOUET-SUR-VAR;ALPES-MARITIMES;43.9433123484; 7.01347640084;933
6028;6750;CAILLE;ALPES-MARITIMES;43.7686953119; 6.75666650268;22410
83082;83131;MONTFERRAT;VAR;43.6363885978; 6.47846723467;33982
84041;84410;CRILLON-LE-BRAVE;VAUCLUSE;44.1180400609; 5.15095331396;28543
83114;83560;SAINT-MARTIN-DE-PALLIERES;VAR;43.5741845385; 5.88790860086;6957
13027;13160;CHATEAURENARD;BOUCHES-DU-RHONE;43.8824707581; 4.83990004648;17947
6058;6460;ESCRAGNOLLES;ALPES-MARITIMES;43.7294033373; 6.7833728891;13183
83017;83210;BELGENTIER;VAR;43.2399564384; 5.99665900105;18005
4175;4110;SAINTE-CROIX-A-LAUZE;ALPES-DE-HAUTE-PROVENCE;43.9042070968; 5.61568170523;15000
83117;83440;SAINT-PAUL-EN-FORET;VAR;43.564768209; 6.68269608083;2590
4020;4140;BARLES;ALPES-DE-HAUTE-PROVENCE;44.2730280199; 6.25325743878;1766
6017;6510;BEZAUDUN-LES-ALPES;ALPES-MARITIMES;43.803621969; 7.09357147024;22996
6153;6420;VALDEBLORE;ALPES-MARITIMES;44.1127596533; 7.19571891201;11015
83121;83690;SALERNES;VAR;43.5621099339; 6.22873067235;35727
13039;13270;FOS-SUR-MER;BOUCHES-DU-RHONE;43.4556812107; 4.90452133912;33981
6109;6670;LA ROQUETTE-SUR-VAR;ALPES-MARITIMES;43.8332735566; 7.20466243305;29014
13116;13670;VERQUIERES;BOUCHES-DU-RHONE;43.8386551607; 4.9188995104;24530
5014;5300;BARRET-SUR-MEOUGE;HAUTES-ALPES;44.2647188875; 5.72864435071;8299
84068;84160;LOURMARIN;VAUCLUSE;43.7780333839; 5.36616174066;36292
6074;6450;LANTOSQUE;ALPES-MARITIMES;43.9706457549; 7.30485730116;935
6007;6810;AURIBEAU-SUR-SIAGNE;ALPES-MARITIMES;43.612406867; 6.91211356657;23741
83087;83860;NANS-LES-PINS;VAR;43.3790514316; 5.78486448585;29249
5068;5130;JARJAYES;HAUTES-ALPES;44.50532996; 6.10808996032;11528
13024;13350;CHARLEVAL;BOUCHES-DU-RHONE;43.721111879; 5.24576645287;27817
6021;6830;BONSON;ALPES-MARITIMES;43.8622934824; 7.1827870979;24531
6042;6420;CLANS;ALPES-MARITIMES;44.0049097261; 7.17876366942;8745
6036;6500;CASTILLON;ALPES-MARITIMES;43.8361451105; 7.46455247487;20011
84138;84600;VALREAS;VAUCLUSE;44.3771588623; 4.99354936197;8530
6136;6380;SOSPEL;ALPES-MARITIMES;43.8844607415; 7.44794904955;10173
84108;84210;SAINT-DIDIER;VAUCLUSE;44.0092549793; 5.10865247521;4234
13090;13100;SAINT-ANTONIN-SUR-BAYON;BOUCHES-DU-RHONE;43.517185261; 5.59403460953;3948
6055;6670;DURANUS;ALPES-MARITIMES;43.8940350601; 7.28022686159;14068
83141;83720;TRANS-EN-PROVENCE;VAR;43.5024684242; 6.48943252904;18705
13080;13610;LE PUY-SAINTE-REPARADE;BOUCHES-DU-RHONE;43.6518285649; 5.43958389565;14987
5109;5100;PUY-SAINT-PIERRE;HAUTES-ALPES;44.8973152572; 6.60470761793;22107
84023;84480;BUOUX;VAUCLUSE;43.8218210603; 5.37501768295;5592
6046;6670;COLOMARS;ALPES-MARITIMES;43.7594234187; 7.22263249849;18753
6068;6620;GOURDON;ALPES-MARITIMES;43.7242493778; 6.96356065093;721
84093;84360;PUGET;VAUCLUSE;43.7695336639; 5.2569973443;25429
6059;6360;EZE;ALPES-MARITIMES;43.7289260198; 7.36057188413;30346
84010;84120;LA BASTIDONNE;VAUCLUSE;43.6928383261; 5.57769351768;14481
4009;4420;ARCHAIL;ALPES-DE-HAUTE-PROVENCE;44.1110653424; 6.33071411194;6595
6023;6540;BREIL-SUR-ROYA;ALPES-MARITIMES;43.9404304718; 7.50391615024;2823
13018;13440;CABANNES;BOUCHES-DU-RHONE;43.8584804516; 4.95793402726;9893
5166;5700;SERRES;HAUTES-ALPES;44.4213858087; 5.71549751124;12812
13085;13830;ROQUEFORT-LA-BEDOULE;BOUCHES-DU-RHONE;43.2510907217; 5.62904634328;6463
84054;84800;L'ISLE-SUR-LA-SORGUE;VAUCLUSE;43.913397592; 5.05664277545;21831
4139;4200;NOYERS-SUR-JABRON;ALPES-DE-HAUTE-PROVENCE;44.1686523521; 5.80998243978;8209
5157;5350;SAINT-VERAN;HAUTES-ALPES;44.684530806; 6.8905743766;1895
6071;6470;GUILLAUMES;ALPES-MARITIMES;44.088068317; 6.87493501534;7874
84043;84320;ENTRAIGUES-SUR-LA-SORGUE;VAUCLUSE;43.9950173356; 4.93295387179;714
5053;5300;EYGUIANS;HAUTES-ALPES;44.3570512046; 5.78336490177;18611
6139;6710;THIERY;ALPES-MARITIMES;43.9741390022; 7.0424567137;11937
4155;4420;PRADS-HAUTE-BLEONE;ALPES-DE-HAUTE-PROVENCE;44.2134336367; 6.46376994635;10993
6016;6470;BEUIL;ALPES-MARITIMES;44.1081242884; 6.97212458083;10821
84111;84110;SAINT-MARCELLIN-LES-VAISON;VAUCLUSE;44.2371484247; 5.10190359879;30093
13032;13510;EGUILLES;BOUCHES-DU-RHONE;43.5711208794; 5.32885751916;7648
83016;83330;LE BEAUSSET;VAR;43.2069315557; 5.82020086096;7143
4171;4120;ROUGON;ALPES-DE-HAUTE-PROVENCE;43.7966594802; 6.39318145128;13155
83088;83136;NEOULES;VAR;43.2945310996; 6.02592739077;6702
84030;84330;CAROMB;VAUCLUSE;44.1124328753; 5.10687040517;11972
6041;6620;CIPIERES;ALPES-MARITIMES;43.7695926923; 6.92814526285;5050
6147;6690;TOURRETTE-LEVENS;ALPES-MARITIMES;43.7860737213; 7.2725568209;31510
4113;4420;MARCOUX;ALPES-DE-HAUTE-PROVENCE;44.128219237; 6.28007885939;13519
13001;13080/13090/13100/13290/13540;AIX-EN-PROVENCE;BOUCHES-DU-RHONE;43.5360708378; 5.39857444582;13666
13086;13360;ROQUEVAIRE;BOUCHES-DU-RHONE;43.3437864693; 5.59772643152;17188
84117;84290;SAINT-ROMAN-DE-MALEGARDE;VAUCLUSE;44.2632239809; 4.95674983862;22308
5184;5110;VITROLLES;HAUTES-ALPES;44.4246526523; 5.94769008285;3267
84107;84390;SAINT-CHRISTOL;VAUCLUSE;44.0312802167; 5.50324881102;111
6145;6830;TOURETTE-DU-CHATEAU;ALPES-MARITIMES;43.8782752079; 7.13734511498;7594
4022;4330;BARREME;ALPES-DE-HAUTE-PROVENCE;43.9462808705; 6.37811558709;761
6094;6470;PEONE;ALPES-MARITIMES;44.1299250439; 6.92098583862;932
13094;13103;SAINT-ETIENNE-DU-GRES;BOUCHES-DU-RHONE;43.7849429124; 4.73566400662;21639
84104;84110;SABLET;VAUCLUSE;44.1947680688; 5.00118216056;22442
5180;5120;LES VIGNEAUX;HAUTES-ALPES;44.8212773186; 6.53677172828;29768
6137;6530;SPERACEDES;ALPES-MARITIMES;43.6524506812; 6.85685670407;34444
4188;4300;SAINT-MAIME;ALPES-DE-HAUTE-PROVENCE;43.900642071; 5.801542403;15297
83022;83840;BRENON;VAR;43.7658451995; 6.53777644844;16997
4173;4170;SAINT-ANDRE-LES-ALPES;ALPES-DE-HAUTE-PROVENCE;43.9713301406; 6.50149712225;9922
4194;6260;SAINT-PIERRE;ALPES-DE-HAUTE-PROVENCE;43.9088889412; 6.92184591099;18612
84070;84570;MALEMORT-DU-COMTAT;VAUCLUSE;44.0188189905; 5.16741843804;35152
84143;84210;VENASQUE;VAUCLUSE;43.9851237661; 5.16506865588;9138
84062;84800;LAGNES;VAUCLUSE;43.8924876869; 5.11458669428;1773
4096;4850;JAUSIERS;ALPES-DE-HAUTE-PROVENCE;44.3876110175; 6.78602312361;9117
5173;5300;UPAIX;HAUTES-ALPES;44.3196073716; 5.88311432396;10068
83084;83670;MONTMEYAN;VAR;43.6482569436; 6.06124619134;32164
5009;5800;ASPRES-LES-CORPS;HAUTES-ALPES;44.8128831432; 6.00076834757;4866
5081;5700;MONTCLUS;HAUTES-ALPES;44.4149343324; 5.66992087691;50
5038;5350;CHATEAU-VILLE-VIEILLE;HAUTES-ALPES;44.7677289666; 6.8000656504;4767
4184;4410;SAINT-JURS;ALPES-DE-HAUTE-PROVENCE;43.8990474204; 6.19288088982;14064
5133;5330;SAINT-CHAFFREY;HAUTES-ALPES;44.9346479572; 6.60139023926;4304
4216;4200;THEZE;ALPES-DE-HAUTE-PROVENCE;44.3297532432; 5.92502310147;27963
5150;5150;SAINTE-MARIE;HAUTES-ALPES;44.4639998729; 5.47415675357;19441
13203;13003;MARSEILLE--3E--ARRONDISSEMENT;BOUCHES-DU-RHONE;43.3121200046; 5.38010981423;36591
4102;4340;LE LAUZET-UBAYE;ALPES-DE-HAUTE-PROVENCE;44.432913878; 6.41942527455;58
84031;84200;CARPENTRAS;VAUCLUSE;44.0593802565; 5.06134844776;4142
4050;4250;CHATEAUFORT;ALPES-DE-HAUTE-PROVENCE;44.2750461186; 6.0296701152;8006
83139;83690;TOURTOUR;VAR;43.5935800875; 6.310682972;34111
84147;84530;VILLELAURE;VAUCLUSE;43.7075157136; 5.43085449725;27924
5147;5500;SAINT-JULIEN-EN-CHAMPSAUR;HAUTES-ALPES;44.6685288872; 6.129921943;5953
4174;4240;SAINT-BENOIT;ALPES-DE-HAUTE-PROVENCE;43.9629414064; 6.72386704569;13917
4085;4250;FAUCON-DU-CAIRE;ALPES-DE-HAUTE-PROVENCE;44.3959463913; 6.1036738865;7220
5140;5130;SAINT-ETIENNE-LE-LAUS;HAUTES-ALPES;44.5080346822; 6.16323058106;32331
13099;13115;SAINT-PAUL-LES-DURANCE;BOUCHES-DU-RHONE;43.6854814023; 5.75372558845;1530
84105;84400;SAIGNON;VAUCLUSE;43.8604088316; 5.43831613647;2033
5123;5400;LA ROCHE-DES-ARNAUDS;HAUTES-ALPES;44.5838170428; 5.96045927972;5008
4066;5110;CURBANS;ALPES-DE-HAUTE-PROVENCE;44.4083473334; 6.03005001215;1548
5087;5400;MONTMAUR;HAUTES-ALPES;44.5897361415; 5.88561114683;8676
13070;13821;LA PENNE-SUR-HUVEAUNE;BOUCHES-DU-RHONE;43.2772079729; 5.51850914394;27130
6070;6620;GREOLIERES;ALPES-MARITIMES;43.8070006506; 6.93196496167;9954
84063;84840;LAMOTTE-DU-RHONE;VAUCLUSE;44.2761614284; 4.67510511716;27808
13214;13014;MARSEILLE-14E--ARRONDISSEMENT;BOUCHES-DU-RHONE;43.3455018067; 5.39408915769;36602
5094;5700;NOSSAGE-ET-BENEVENT;HAUTES-ALPES;44.3097205577; 5.75452221708;15195
5042;5250;LA CLUSE;HAUTES-ALPES;44.6423278601; 5.84169142897;9301
6110;6420;ROUBION;ALPES-MARITIMES;44.1085047639; 7.02802973178;13793
84052;84240;GRAMBOIS;VAUCLUSE;43.7605598424; 5.6040344355;5597
5008;5140;ASPREMONT;HAUTES-ALPES;44.4929345499; 5.72022682239;15496
5052;5600;EYGLIERS;HAUTES-ALPES;44.6925244966; 6.66688741371;10901
4148;4120;PEYROULES;ALPES-DE-HAUTE-PROVENCE;43.8169194662; 6.64310114729;5769
5090;5500;LA MOTTE-EN-CHAMPSAUR;HAUTES-ALPES;44.7407367523; 6.12930149849;961
84013;84220;BEAUMETTES;VAUCLUSE;43.8631590289; 5.2036579356;25766
5161;5240;LA SALLE-LES-ALPES;HAUTES-ALPES;44.9526685727; 6.5653564178;11579
13006;13930;AUREILLE;BOUCHES-DU-RHONE;43.7000726884; 4.94496642243;14376
13211;13011;MARSEILLE-11E--ARRONDISSEMENT;BOUCHES-DU-RHONE;43.2884471881; 5.48381466229;36599
6103;6450;ROQUEBILLIERE;ALPES-MARITIMES;44.0270951827; 7.29269467197;4519
4054;4270;CHATEAUREDON;ALPES-DE-HAUTE-PROVENCE;44.026508747; 6.22429507853;31424
5079;5220;LE MONETIER-LES-BAINS;HAUTES-ALPES;44.9956106766; 6.46966497275;8661
6069;06130/06520;GRASSE;ALPES-MARITIMES;43.655639428; 6.93190508233;9472
4170;6260;LA ROCHETTE;ALPES-DE-HAUTE-PROVENCE;43.9122760348; 6.88070058923;29264
13068;13520;PARADOU;BOUCHES-DU-RHONE;43.7082242761; 4.77828143607;30664
83045;83570;CORRENS;VAR;43.4864185627; 6.06826217623;9449
84128;84400;SIVERGUES;VAUCLUSE;43.8229667306; 5.41627509912;23454
83097;83910;POURRIERES;VAR;43.4938863602; 5.74717711665;9030
83038;83300;CHATEAUDOUBLE;VAR;43.6234657127; 6.43567132454;3269
6148;6140;TOURRETTES-SUR-LOUP;ALPES-MARITIMES;43.7174536642; 7.03989376281;6521
6040;6470;CHATEAUNEUF-D'ENTRAUNES;ALPES-MARITIMES;44.1639701619; 6.83506555715;33398
84026;84160;CADENET;VAUCLUSE;43.7304056282; 5.38354319666;21370
5012;5200;BARATIER;HAUTES-ALPES;44.5049966967; 6.50494218197;29247
6066;6830;GILETTE;ALPES-MARITIMES;43.8481962471; 7.1613234113;31928
4149;4310;PEYRUIS;ALPES-DE-HAUTE-PROVENCE;44.03515352; 5.92833355728;3245
6126;6670;SAINT-MARTIN-DU-VAR;ALPES-MARITIMES;43.8166172421; 7.19929220425;21387
13208;13008;MARSEILLE--8E--ARRONDISSEMENT;BOUCHES-DU-RHONE;43.2417271832; 5.37464436293;36596
13019;13480;CABRIES;BOUCHES-DU-RHONE;43.4496421919; 5.34976663984;743
5155;5300;SAINT-PIERRE-AVEZ;HAUTES-ALPES;44.2485428256; 5.76838211104;20598
5085;5100;MONTGENEVRE;HAUTES-ALPES;44.9389932221; 6.72778259009;5662
4241;4110;VILLEMUS;ALPES-DE-HAUTE-PROVENCE;43.8613317961; 5.70930443127;7512
13041;13120;GARDANNE;BOUCHES-DU-RHONE;43.4526063249; 5.47963860272;9705
84123;84390;SAULT;VAUCLUSE;44.0729876027; 5.39889956617;3165
83107;83520;ROQUEBRUNE-SUR-ARGENS;VAR;43.4285090958; 6.65212881719;8873
6112;6650;LE ROURET;ALPES-MARITIMES;43.6795612779; 7.00962553615;16702
6122;6640;SAINT-JEANNET;ALPES-MARITIMES;43.758845389; 7.14073211756;4235
84047;84400;GARGAS;VAUCLUSE;43.8960653944; 5.34362330109;34126
83031;83340;LE CANNET-DES-MAURES;VAR;43.3737632121; 6.3755010333;19132
13034;13810;EYGALIERES;BOUCHES-DU-RHONE;43.7617047487; 4.95211983638;25874
84004;84810;AUBIGNAN;VAUCLUSE;44.0977380589; 5.03165676735;33313
13107;13109;SIMIANE-COLLONGUE;BOUCHES-DU-RHONE;43.411551859; 5.43796924424;26481
4191;4140;SAINT-MARTIN-LES-SEYNE;ALPES-DE-HAUTE-PROVENCE;44.3827202732; 6.2555532059;14346
84057;84220;JOUCAS;VAUCLUSE;43.9263664747; 5.25260939996;25798
5162;5110;LA SAULCE;HAUTES-ALPES;44.4305124468; 6.01099383219;18769
4030;4330;BLIEUX;ALPES-DE-HAUTE-PROVENCE;43.8746274845; 6.36279670798;25314
13109;13100;LE THOLONET;BOUCHES-DU-RHONE;43.5196914136; 5.50819253944;3977
84137;84110;VAISON-LA-ROMAINE;VAUCLUSE;44.247701867; 5.06040782309;2642
6104;6190;ROQUEBRUNE-CAP-MARTIN;ALPES-MARITIMES;43.7638278953; 7.4587361611;8231
6043;6390;COARAZE;ALPES-MARITIMES;43.8664901786; 7.29913349222;35153
84087;84100;ORANGE;VAUCLUSE;44.128913537; 4.8098792403;6065
13084;13640;LA ROQUE-D'ANTHERON;BOUCHES-DU-RHONE;43.7176409517; 5.30157633559;3599
5064;5800;LA CHAPELLE-EN-VALGAUDEMAR;HAUTES-ALPES;44.8166177861; 6.2425779341;5871
83153;83430;SAINT-MANDRIER-SUR-MER;VAR;43.0754322948; 5.92642315155;4772
6033;6510;CARROS;ALPES-MARITIMES;43.7850390592; 7.18414159904;31157
5106;5230;PRUNIERES;HAUTES-ALPES;44.5433412641; 6.33640431241;900
83106;83136;ROCBARON;VAR;43.3066686926; 6.08361658334;23692
6086;6380;MOULINET;ALPES-MARITIMES;43.9536991394; 7.41400405447;2004
5130;5160;SAINT-APOLLINAIRE;HAUTES-ALPES;44.5578704136; 6.3539003526;35107
6161;6270;VILLENEUVE-LOUBET;ALPES-MARITIMES;43.6492560734; 7.10728434873;720
4162;4150;REVEST-DES-BROUSSES;ALPES-DE-HAUTE-PROVENCE;43.9754850716; 5.67501221174;1550
84145;84400;VILLARS;VAUCLUSE;43.9519813835; 5.43334418436;11538
6098;6260;PUGET-ROSTANG;ALPES-MARITIMES;43.9872004758; 6.93685582204;13455
83134;83460;TARADEAU;VAR;43.4612575373; 6.43066360323;25545
4211;4290;SOURRIBES;ALPES-DE-HAUTE-PROVENCE;44.1588664818; 6.04430204786;31505
83071;83250;LA LONDE-LES-MAURES;VAR;43.1689213414; 6.24285151023;10760
13104;13960;SAUSSET-LES-PINS;BOUCHES-DU-RHONE;43.3456690305; 5.11765506999;23227
6121;6230;SAINT-JEAN-CAP-FERRAT;ALPES-MARITIMES;43.687178893; 7.32993632437;5789
4163;4150;REVEST-DU-BION;ALPES-DE-HAUTE-PROVENCE;44.0940903498; 5.54050938545;4141
5119;5600;RISOUL;HAUTES-ALPES;44.6240380773; 6.62317402744;4904
84006;84400;AURIBEAU;VAUCLUSE;43.8299771658; 5.44809359823;23787
6092;6440;PEILLON;ALPES-MARITIMES;43.7727352898; 7.3714797073;33287
6065;6610;LA GAUDE;ALPES-MARITIMES;43.721423765; 7.16039926444;9456
83021;83149;BRAS;VAR;43.4704081648; 5.95853254417;9586
4047;4660;CHAMPTERCIER;ALPES-DE-HAUTE-PROVENCE;44.096935134; 6.14456451427;26508
83020;83840;LE BOURGUET;VAR;43.7800937383; 6.50345035592;3422
83029;83440;CALLIAN;VAR;43.6125180228; 6.75708895004;10615
13076;13750;PLAN-D'ORGON;BOUCHES-DU-RHONE;43.8181261115; 5.00228183234;33058
84083;84550;MORNAS;VAUCLUSE;44.2037476388; 4.74014549297;33119
5071;5110;LARDIER-ET-VALENCA;HAUTES-ALPES;44.4366046505; 5.97348526761;5595
6089;6650;OPIO;ALPES-MARITIMES;43.6575610719; 7.00860864158;30785
6024;6850;BRIANCONNET;ALPES-MARITIMES;43.8649498097; 6.74501344628;13739
4036;4420;LE BRUSQUET;ALPES-DE-HAUTE-PROVENCE;44.1681621392; 6.30347351863;27590
84012;84190;BEAUMES-DE-VENISE;VAUCLUSE;44.1233856856; 5.02875589827;36090
83023;83170;BRIGNOLES;VAR;43.3992941902; 6.07740244296;12076
13204;13004;MARSEILLE--4E--ARRONDISSEMENT;BOUCHES-DU-RHONE;43.306733355; 5.40087488752;36592
5182;5800;VILLAR-LOUBIERE;HAUTES-ALPES;44.8367273336; 6.13559761308;717
4129;4110;MONTJUSTIN;ALPES-DE-HAUTE-PROVENCE;43.8452930923; 5.65023560321;14019
83011;83830;BARGEMON;VAR;43.6333104555; 6.54244589208;33429
4187;4330;SAINT-LIONS;ALPES-DE-HAUTE-PROVENCE;43.9786318012; 6.40627740741;21386
84142;84740;VELLERON;VAUCLUSE;43.9615700853; 5.02837053925;12211
6079;6210;MANDELIEU-LA-NAPOULE;ALPES-MARITIMES;43.5380510468; 6.91808936542;24747
4179;4200;SAINT-GENIEZ;ALPES-DE-HAUTE-PROVENCE;44.2326668931; 6.06267402716;4937
84019;84500;BOLLENE;VAUCLUSE;44.2882016409; 4.75235956257;32793
5122;5310;LA ROCHE-DE-RAME;HAUTES-ALPES;44.7656681153; 6.61644369734;4867
4005;4170;ALLONS;ALPES-DE-HAUTE-PROVENCE;43.9803884973; 6.59032744238;4236
84042;84160;CUCURON;VAUCLUSE;43.778224355; 5.44361580359;8734
13114;13122;VENTABREN;BOUCHES-DU-RHONE;43.5422528534; 5.30622321985;6932
6100;6830;REVEST-LES-ROCHES;ALPES-MARITIMES;43.8831297435; 7.16778277098;21069
5101;5340;PELVOUX;HAUTES-ALPES;44.899639207; 6.43586430867;4870
84119;84450;SAINT-SATURNIN-LES-AVIGNON;VAUCLUSE;43.9621529369; 4.94109967241;16112
83015;83630;BAUDUEN;VAR;43.7157423488; 6.20204455595;19816
4095;4150;L'HOSPITALET;ALPES-DE-HAUTE-PROVENCE;44.1089187611; 5.70685925605;35745
13064;13940;MOLLEGES;BOUCHES-DU-RHONE;43.8053410404; 4.9488694514;29390
83151;83170;VINS-SUR-CARAMY;VAR;43.4330128814; 6.15001836504;24748
13059;13650;MEYRARGUES;BOUCHES-DU-RHONE;43.6244876475; 5.52271513103;5874
6152;6560;VALBONNE;ALPES-MARITIMES;43.628288325; 7.02954476696;4994
4192;4870;SAINT-MICHEL-L'OBSERVATOIRE;ALPES-DE-HAUTE-PROVENCE;43.909879406; 5.72004315449;14030
84007;84000;AVIGNON;VAUCLUSE;43.9352448339; 4.84071572505;2841
83003;83111;AMPUS;VAR;43.628363684; 6.3718765021;9789
4199;4200;SAINT-VINCENT-SUR-JABRON;ALPES-DE-HAUTE-PROVENCE;44.1697659083; 5.74794765286;27194
5027;5100;CERVIERES;HAUTES-ALPES;44.8532848504; 6.76486547281;6759
5091;5150;MOYDANS;HAUTES-ALPES;44.4099745186; 5.50897346198;31405
5036;5380;CHATEAUROUX-LES-ALPES;HAUTES-ALPES;44.6423670958; 6.48290823337;39
84025;84220;CABRIERES-D'AVIGNON;VAUCLUSE;43.8965322686; 5.15279801626;35378
6123;6700;SAINT-LAURENT-DU-VAR;ALPES-MARITIMES;43.6859625772; 7.18218791815;26768
6111;6420;ROURE;ALPES-MARITIMES;44.1189138677; 7.06680296507;7194
4150;5130;PIEGUT;ALPES-DE-HAUTE-PROVENCE;44.4533786118; 6.1317225786;24207
5037;5000;CHATEAUVIEUX;HAUTES-ALPES;44.4841748312; 6.05187114632;35379
83057;83340;FLASSANS-SUR-ISSOLE;VAR;43.3760987922; 6.22162416541;722
13113;13770;VENELLES;BOUCHES-DU-RHONE;43.5928673895; 5.49138381609;20026
6020;6450;LA BOLLENE-VESUBIE;ALPES-MARITIMES;43.9951453194; 7.37184375426;12609
83138;83440;TOURRETTES;VAR;43.6140539601; 6.72378364475;1500
84028;84290;CAIRANNE;VAUCLUSE;44.2302575549; 4.93339996862;26896
13017;13150;BOULBON;BOUCHES-DU-RHONE;43.867766322; 4.69754706735;14391
6075;6670;LEVENS;ALPES-MARITIMES;43.8500976014; 7.24033027327;8332
4025;4370;BEAUVEZER;ALPES-DE-HAUTE-PROVENCE;44.1439752737; 6.5977277471;34076
6151;6450;UTELLE;ALPES-MARITIMES;43.9273181411; 7.23864462941;24604
5026;5600;CEILLAC;HAUTES-ALPES;44.6526516194; 6.80366189831;8450
4178;4230;SAINT-ETIENNE-LES-ORGUES;ALPES-DE-HAUTE-PROVENCE;44.0670149849; 5.78046052827;7814
83013;83840;LA BASTIDE;VAR;43.7479175346; 6.63264027806;28177
83122;83630;LES SALLES-SUR-VERDON;VAR;43.7670142156; 6.20652542725;21949
84113;84760;SAINT-MARTIN-DE-LA-BRASQUE;VAUCLUSE;43.7640135964; 5.53975821596;29250
5103;5300;LE POET;HAUTES-ALPES;44.2789746584; 5.90131318428;33777
4037;4250;LE CAIRE;ALPES-DE-HAUTE-PROVENCE;44.3744163533; 6.06875774225;20334
83133;83440;TANNERON;VAR;43.5748995232; 6.85671079494;14196
4161;4340;MEOLANS-REVEL;ALPES-DE-HAUTE-PROVENCE;44.3714312017; 6.49846404885;29330
6099;6260;PUGET-THENIERS;ALPES-MARITIMES;43.9521649219; 6.90609311435;3421
5018;5000;LA BATIE-VIEILLE;HAUTES-ALPES;44.5553227405; 6.15570739329;16400
5056;5260;FOREST-SAINT-JULIEN;HAUTES-ALPES;44.6298014381; 6.14107531251;17471
83090;83190;OLLIOULES;VAR;43.1386133658; 5.85369204547;15543
6124;6260;SAINT-LEGER;ALPES-MARITIMES;44.0026597689; 6.82309684994;19332
84129;84700;SORGUES;VAUCLUSE;44.0145763951; 4.86740515419;26845
83135;83670;TAVERNES;VAR;43.6002244031; 6.02099356795;8597
